"","No screening","0.648 0.496 POCT","0.576 0.496 POCT","0.504 0.496 POCT","0.648 0.64 POCT","0.576 0.64 POCT","0.504 0.64 POCT","0.648 0.784 POCT","0.576 0.784 POCT","0.504 0.784 POCT","0.9999 0 POCT","0.882 0.417 POCT","0.807 0.61 POCT","0.667 0.872 POCT","0.533 0.952 POCT","0.331 0.987 POCT"
"339",23048.083348296,27429.4754880377,26443.6402929732,25673.1228913926,28901.7141884303,27664.6975821549,26659.7511770432,31740.8952651747,30174.038257761,28790.3482601861,42517.5988260466,32980.6845843878,32407.2993987033,35482.7947459664,38348.4167542103,40472.8077321064
"340",40208.9501847275,41100.0002717843,40889.1932841022,40730.0991764045,41444.0170261225,41160.5968886552,40939.8571167826,42182.4307084157,41778.3901209038,41438.5131267246,45529.0961318524,42429.9753796104,42310.8574111548,43280.6731325009,44234.5947389337,44961.1495251663
"341",36938.9155489808,38030.9466256305,37759.967999028,37558.4272748962,38499.2402039117,38122.170746574,37833.2597941414,39549.0997782645,38983.2146363653,38514.7662795509,44488.7263397467,39806.0103237694,39679.9348110128,41169.7598733417,42609.2364005298,43659.780412717
"342",43406.8193208728,44096.4832901584,43934.3986772108,43812.4673813628,44360.0958503537,44141.3034337216,43971.771642361,44932.6155544163,44616.5194414561,44353.0655383164,47694.5423851987,45138.0587322958,45039.0742209279,45805.7621869793,46590.0348208342,47210.6678672272
"343",29204.2865550342,30885.6100986942,30428.1793629979,30096.3702525841,31787.5233777881,31103.9846557701,30592.2024638077,33943.9948252563,32834.2881557287,31926.1520845147,43549.5771684791,33988.3191185197,33960.4743497865,37319.8291597671,40214.7472776397,42076.8234618826
"344",34349.1521272831,35513.4593243523,35211.162499411,34989.8622381987,36069.9517106393,35632.3087260479,35302.9512385917,37381.1456178825,36684.1406499856,36117.7120800091,43889.8251461622,37575.1286003004,37476.5246765216,39498.9282017606,41441.7105609997,42820.4432577037
"345",27658.687852272,30044.9905937659,29448.5293605854,29004.1812864734,31062.0332850926,30238.1367563223,29606.2225480682,33323.2840188161,32094.5799277301,31078.8891701687,44227.1420655841,33954.8172891962,33648.059111364,36824.5431688093,39958.7938169646,42272.5541498436
"346",39358.3300512195,40015.5983100464,39840.9629459282,39715.4303013072,40352.0415644018,40088.5450021366,39895.1769869061,41204.0370620118,40746.8428567092,40389.3005602883,46534.2900149859,41294.5351218159,41245.9352399377,42742.1365604319,44352.1540310939,45591.0581838792
"347",37257.1741728124,38545.708986286,38246.114743971,38017.7390597147,39015.1759076504,38622.1951624721,38312.7797263565,39989.2473359232,39448.4818521792,38989.326934885,44366.008024694,40389.9537883905,40200.434374871,41403.5680915388,42611.7147357474,43559.7266629532
"348",44650.8008562007,45167.6132098955,45034.2975417782,44937.2618452921,45421.1295536246,45224.1261667565,45076.6768575046,46032.6940936238,45711.5451290232,45451.2641102059,49023.2801269177,46084.24644376,46056.2504674219,47028.0322960668,47942.2916166065,48589.0992279739
"349",26765.4591724409,29266.3361035973,28613.8022606142,28134.6139220642,30457.0169292402,29520.0329530423,28811.9721179412,33223.1623330909,31752.8384064079,30551.255757088,46586.318589978,33667.1187921911,33444.5907009555,37616.023356867,41564.0994156535,44318.3076531719
"350",41297.4278355295,42006.0185279884,41842.5040253384,41718.3069846041,42268.9789675853,42051.600132179,41880.9014675859,42823.8996018814,42520.7955229305,42263.0499285884,45218.1441869454,43014.2936006166,42922.9240691534,43628.3228512794,44309.9991550413,44830.2304535728
"351",28288.5347836395,29947.857540903,29495.5300626393,29169.4628970785,30835.6268800945,30153.904667649,29649.677072728,33029.4462781172,31877.0882425543,30957.6305082006,44607.7615452233,33148.7810129047,33081.612002574,36737.9842973207,40255.3294224578,42697.8891018587
"352",38668.62994533,40709.0180574504,40235.6252469057,39871.0919141218,41455.3431603034,40841.6589219546,40350.8746067159,42958.1241097863,42145.0537384607,41436.0698816265,48707.5180110056,43473.8902863989,43230.5360597957,44996.6960838695,46589.1841264332,47721.3416592897
"353",40555.2584477689,41689.4992048921,41410.4478098782,41202.5753268723,42162.0419677403,41776.8253514506,41481.6176134708,43216.6254514411,42640.6784004185,42165.9001699261,48433.6157237725,43528.1238320395,43376.5468955961,44865.5243262348,46367.3475631676,47509.064644965
"354",40653.384829,41039.5122829478,40943.5428146875,40873.451696351,41214.8533855816,41075.0788570389,40970.4167296911,41637.7251684513,41410.6968194294,41228.1750576558,43912.4376364363,41707.3062085106,41671.2968417265,42347.1138935107,43035.925115104,43561.1834380011
"355",38204.613733296,39272.5960525136,39013.0002395598,38818.6557515531,39707.7023699975,39352.6330956815,39078.7102521261,40663.6530706647,40142.9262331629,39709.5646490303,45162.5074303052,40950.1458672776,40811.2575604903,42121.8188454026,43413.3876557022,44382.8347222038
"356",29905.5460722727,32734.0596924753,32051.4702392429,31535.1788414542,33841.0823835864,32929.5443172421,32217.7296681415,36186.6621857978,34900.4920459196,33815.7185527854,46738.1141260991,37010.1095405218,36617.6817735596,39639.6732199017,42594.0857783391,44800.8729390225
"357",28757.5198535718,31670.8411336579,31011.9963035785,30499.2639293513,32664.7180267104,31831.3351711929,31157.74090154,34605.6458953732,33535.6411211056,32596.0491545025,42113.0332826212,35432.0139517544,35047.9911303273,37199.5871737186,39217.7734115223,40721.6134043237
"358",27759.421126333,30004.6585317303,29416.660899295,28986.5263102819,31080.3856591811,30230.7163134577,29592.5880968843,33618.3953159157,32259.5384014525,31161.2668493031,46785.285236917,34051.3925163065,33833.7043428494,37779.2661934788,41677.4980391735,44489.5845990453
"359",35109.5997104757,36795.9462895558,36390.2644629858,36083.6711570881,37460.4446812651,36916.2860871919,36491.4113925095,38874.3933940111,38104.6195957627,37454.0018431958,45082.358911709,39331.2399202837,39112.4564478753,40944.9965685478,42698.6490719747,43987.6518661319
"360",33788.3408339055,35866.226859921,35382.6994278108,35012.8053119732,36613.9726039507,35985.2798277034,35488.3543416949,38144.4964645891,37290.4400731695,36562.8655814183,45000.8656522193,38815.765892595,38500.5603937217,40344.782284282,42205.6607379771,43674.7079756551
"361",43662.7174831491,44868.4805210514,44592.9210652173,44381.0300358874,45297.9672523081,44940.7919921957,44656.0983233913,46168.7496462365,45691.7670145325,45279.0468770445,49687.6979861019,46500.1729916162,46343.6546253318,47376.5712872561,48354.4788384337,49088.8733625027
"362",30765.237169196,31726.8477203599,31473.819290539,31290.1438887089,32202.6460852002,31829.415995845,31551.74587618,33359.8979996442,32742.3681360434,32249.0170550257,39682.0146319262,33508.9855679679,33431.6190802705,35321.1525619809,37222.6330533294,38614.0967830983
"363",32522.7386949141,35287.1965225055,34600.8388793516,34086.5300980169,36452.6400192289,35513.1054490451,34786.1579961626,38992.456966456,37625.4262916186,36478.826837775,50226.1434257345,39660.9724170374,39337.4876106215,42772.77632278,45989.3934880541,48266.5431846067
"364",41004.093054223,41677.8035847739,41509.3968328065,41384.9211028286,41980.3490740777,41741.0496153165,41558.6653791507,42673.2051043821,42306.316950751,42002.7791295451,45814.5574905633,42787.5223881996,42729.8314817099,43742.4547774652,44680.2338129264,45344.7012948506
"365",38041.9252387466,39184.6132469848,38884.354480453,38665.0418490431,39750.1906187444,39311.267893924,38981.1179124876,41086.80486787,40385.3847652633,39812.8015427936,47391.069104178,41220.6792298437,41151.1846462487,43210.706933776,45100.2408912322,46391.0656103935
"366",34285.4752692273,35357.5112257232,35059.3271961619,34846.3458977663,35968.0578559342,35506.2940722441,35168.1049782277,37523.4453858361,36713.6960728602,36073.7122307029,45954.7821643275,37506.8950301922,37507.7981039374,40217.9938467677,42817.5224984026,44609.0926964456
"367",35466.1437190171,37842.4076490584,37262.2778714698,36823.6424865422,38816.6921754862,38034.1962319154,37420.9478024012,40880.3811722153,39781.5810702367,38841.6383220731,49104.9822732084,41398.1724735768,41148.8295197278,43799.9468428563,46142.5573923933,47739.0446048103
"368",29973.3178840294,31510.9230760606,31101.6466125277,30804.4558192617,32285.2532792739,31681.3848564462,31231.4726807242,34158.0545061911,33164.0080863496,32366.5026086478,44030.2837592245,34372.7719309707,34261.3113961115,37286.1706100628,40249.6434555361,42359.072259298
"369",27472.1377021498,29207.2368039224,28734.4154707524,28392.2741534353,30138.6955702503,29429.6212022739,28901.1642314793,32393.7290145589,31224.8373254851,30277.0865562819,43045.0086442671,32464.3641111666,32422.3560278734,36023.1083619735,39246.6183283713,41371.5451305521
"370",33622.1258718217,35256.4410537857,34854.6968110886,34553.8368987542,35933.1379557132,35383.6104217739,34959.2304273126,37414.4602188088,36610.9929974144,35940.4878275243,44230.9148277092,37839.3847727385,37633.6979620036,39653.6133557898,41606.9174964554,43038.4012220095
"371",31909.2282135352,33851.573733647,33339.0980506234,32964.7868705256,34806.4059233799,34060.209995279,33499.8365498725,37065.3673255664,35869.1305804819,34898.1946033741,48238.4709926227,37357.4806356672,37208.4104414213,40717.0518604994,44049.5340051969,46371.2280811477
"372",29770.3379814001,33236.7287612096,32403.0745380352,31771.8546737283,34572.4624624255,33464.637952543,32599.2585922833,37390.0427338509,35832.0709226975,34520.8695538813,50428.6550259768,38472.6029276819,37959.0706666612,41560.0224423266,45168.0060576944,47935.8220580691
"373",33917.903567109,35964.1577384171,35480.4153261119,35112.4057550901,36730.2081399834,36092.8389126976,35591.9914341042,38325.4292352679,37443.5242974935,36695.6537716275,45469.3166229323,38952.8699954251,38656.1278228137,40643.2373215156,42609.7716354763,44116.7874000561
"374",37485.6398559768,38473.7404816369,38226.9176814957,38043.7332001975,38907.732916086,38561.5154638534,38296.5920206648,39886.8930355583,39364.0620285537,38930.5588585944,44362.6957245609,40089.0047157253,39988.8698757829,41390.0414835248,42707.5710579116,43646.4854655759
"375",28531.3579940753,30614.8720201795,30088.2235125044,29696.2369520507,31540.4117921559,30805.8208169864,30241.0678602267,33597.9097215396,32505.4709937935,31592.1954419594,42555.663930821,34007.792021167,33806.525559548,36677.7918246982,39282.9948125547,41068.8618959383
"376",31927.6323886115,33589.2467000723,33160.0913442596,32845.5073670399,34359.0840559824,33744.0122205071,33281.6549858792,36168.0486027166,35189.1965806486,34400.2643243131,45945.6141357802,36553.8374072079,36361.6939417339,39164.7682809254,42038.8519572922,44194.5157653081
"377",27029.0177593304,29704.1357722556,29070.2617983326,28587.2552638783,30709.8424011291,29876.1417626011,29219.328342761,32793.7820251077,31647.2704627494,30670.5207970298,41843.9371813653,33584.5056848696,33210.5776052788,35786.5780989718,38287.5740014509,40164.4810941421
"378",27426.333759001,31506.2984361874,30663.8895292534,29982.4005682728,32660.4032499322,31665.1738832572,30824.656140122,34702.2532979823,33555.9997401432,32503.4033797707,41690.8281948193,35795.9542119241,35304.5672546375,37170.8098917067,38914.6660977634,40275.9262847857
"379",35343.3345440957,36751.3142187222,36374.0252092506,36099.8675630044,37478.8496582597,36919.7279477493,36501.3981128127,39222.0004574608,38312.5449433307,37573.4737510235,47502.4434831254,39335.4801696471,39274.4468280274,42017.6406610723,44509.6610383318,46183.7127819708
"380",29423.6642524891,30628.4528914563,30292.6291669905,30052.5714032523,31316.6345177292,30797.2866139387,30416.2736060138,33060.0850060705,32155.0740384057,31437.1219105082,42260.3349541093,33034.5144596457,33039.5116917931,36043.7828522243,38874.0432930177,40797.4908409054
"381",33268.5885712531,36150.6776083082,35442.1344002009,34908.9315171032,37337.4869888175,36376.6522205364,35629.4522607872,39889.9776540921,38513.2635192309,37351.9547086846,50959.7106635074,40608.5326434762,40262.6901547144,43636.3506980096,46784.4845151658,49017.42261765
"382",40425.4813576109,41372.4347436304,41134.814099428,40959.4288835173,41788.8982510271,41453.3702831158,41199.0017296348,42747.9920074206,42228.010168916,41804.3946517439,47684.6211895891,42979.0765197613,42864.7767155274,44294.454066563,45740.3914496742,46829.6110489684
"383",29209.7021048307,30584.2288519267,30206.9998858486,29935.6959098391,31336.6225593142,30763.3090341662,30339.9148836871,33205.8799977569,32230.6394749579,31451.7925509701,42864.5009055233,33252.6995111356,33222.2975467995,36350.5046571153,39295.4693635217,41305.8626621536
"384",24664.7181211069,27951.0002438757,27151.185305223,26547.854229975,29260.5492982253,28186.1524046939,27349.7388546706,32056.9672677047,30527.0367870817,29240.7590980324,44749.3897194504,32999.1060044157,32548.9608722572,36203.9086971513,39769.4007885157,42414.2253202676
"385",36679.8850767645,37342.3979571034,37170.4197523021,37045.1903301245,37666.6739731955,37413.6095385221,37224.2711641138,38446.9316274296,38034.8012912279,37701.6875611408,42365.7673279917,38529.4835513233,38485.9357336303,39726.2932428717,40914.1457097441,41759.1590249204
"386",33292.0199805687,34122.0949555616,33905.5206542482,33747.8845389479,34527.6911543096,34209.7082316019,33972.1802488949,35504.7370854395,34985.2259621022,34567.2989345806,40612.1925934133,35628.6398851295,35564.455102978,37128.1915979512,38663.7461267759,39771.982196004
"387",42271.6751648776,42894.6811516317,42730.445747331,42611.5683245691,43212.3463076995,42966.6976139187,42784.1364150181,43991.7808109113,43582.1374382216,43253.332117079,47993.9275202182,44044.3741861262,44015.0512281291,45292.5669545385,46516.2077541966,47381.0891244905
"388",37447.8710902737,39128.0753172509,38723.4811832761,38417.1881684591,39796.6854316207,39253.8703402996,38828.5025028622,41211.6790267652,40450.0135527255,39800.9639606524,47070.7511179521,41620.0421536916,41423.9007471521,43239.3914944674,44905.9299776434,46087.9385352738
"389",30015.8946402663,33633.4418576313,32828.9834122857,32198.9781900614,34811.6917546712,33809.3830401735,32994.3945303859,37068.3907676707,35805.1130435304,34692.6434206823,45974.9782958581,38172.38340624,37664.5960465617,40063.1860383118,42391.2660470148,44208.696903043
"390",28521.3300241536,30429.0397235264,29953.085606763,29598.5651695638,31242.7834716471,30584.5266695021,30079.6113474749,33053.9380757998,32071.8076313452,31259.2825010904,41715.5314400686,33545.4343494493,33306.2729243951,35852.4162039855,38348.1228215127,40182.5927367389
"391",30727.2580060976,32968.8932947738,32417.4400403163,32004.2583151296,33888.605724556,33137.2307433871,32557.1761658146,35896.7840140062,34799.4006250357,33886.2896733207,45417.2876181773,36529.3818316395,36224.5944760016,38956.2984715079,41663.1062716458,43687.8072833952
"392",40578.2483725514,41251.1758987845,41079.6172866731,40953.7500741527,41567.2815389581,41319.1889903907,41131.7883812974,42308.6718300448,41917.1176880171,41596.598323701,45813.2138092717,42406.6080941638,42356.1808277053,43484.1001455812,44539.7759742338,45285.442923461
"393",25948.1260859278,28615.9150689514,27965.6533939818,27475.4387602946,29689.4598478858,28813.0716921058,28130.8254154295,31987.8761356276,30737.8095483396,29684.8747275603,42199.5262009664,32710.1347580352,32363.7950886362,35380.0488644486,38270.9733142837,40379.0674383622
"394",37360.3837782373,38799.6746887011,38454.6790575724,38194.5109131747,39359.5228654605,38896.5765280823,38536.6482265849,40559.0827213264,39897.9045740387,39344.2118343647,46196.9900638638,40992.9315572785,40785.5320476068,42359.7372153797,43940.6865207597,45157.9545493351
"395",37732.1998059388,38275.1190960164,38137.6190997669,38037.1997825852,38526.3644029657,38326.5188363006,38176.8763838827,39129.1134636294,38805.2722023598,38544.9719993509,42377.3498771262,39231.7559039406,39179.1892922085,40138.3505360185,41114.6268933392,41850.2339716643
